frame,time_s,r_mean,g_mean,b_mean
427,14.2,158.09924556370206,111.8646265009032,100.56455211985974
428,14.233333333333333,158.57672370943692,112.16491514592062,100.86057658169425
429,14.266666666666667,158.18160536303336,112.04188983080905,100.67424538005888
430,14.3,158.9247156590021,112.66424874115286,101.18606288953836
431,14.333333333333334,158.53498230739586,112.42199488491049,100.87856917633046
432,14.366666666666667,158.29533733663018,112.1267749911692,100.81663723066055
433,14.4,157.8465072240146,111.85892130733623,100.38024267078131
434,14.433333333333334,158.73217182760808,112.54662481484092,101.02810890879593
435,14.466666666666667,157.48740296400848,111.62995765702189,100.10818630910374
436,14.5,158.71667723972652,112.55385211813633,100.87210121942624
437,14.533333333333333,159.06991652284174,112.67637631643831,101.27001514564475
438,14.566666666666666,159.22352570388009,113.23438156604566,101.25889480319371
439,14.6,159.82176195005107,113.45908626580717,101.73123392863432
440,14.633333333333333,159.6876465852207,113.3913256554766,101.52753176742395
441,14.666666666666666,159.74090527494053,113.24366867217013,101.52679445921365
442,14.7,159.20324237448025,113.0866147234548,101.03354180496838
443,14.733333333333333,159.78442671913982,113.04655820654276,101.84138585333287
444,14.766666666666667,159.54532419388684,112.9209974120445,101.74896831503114
445,14.8,160.01518126358602,113.31039197812215,102.15889488815651
446,14.833333333333334,158.97161825143138,112.82725069373704,101.29934314517546
447,14.866666666666667,159.41470870507945,112.92375502079409,101.68133508690862
448,14.9,159.5469696969697,112.92057787174066,101.51835799859056
449,14.933333333333334,159.37930062041738,112.89660885504796,101.56087845459673
450,14.966666666666667,158.72061717981163,112.75973569520596,100.97996625896246
451,15.0,159.44369202553523,112.92434662998625,101.40881035516524
452,15.033333333333333,159.15587860780985,112.87178126768535,101.12577815506509
453,15.066666666666666,159.33309841784418,112.92501497586244,101.3760174777124
454,15.1,158.57338233735024,112.50676750185531,100.55214333674947
455,15.133333333333333,158.7890116114415,112.61253894080997,101.03355989804588
456,15.166666666666666,158.16131327144026,112.03717141535944,100.6369295343791
457,15.2,158.62234270224,112.47239263803681,101.07294193180198
458,15.233333333333333,158.2869271758437,112.37143872113677,100.6973001776199
459,15.266666666666667,158.64966926819025,112.34042627655478,101.09893955832429
460,15.3,158.72416824927905,112.29981712034888,101.0475487092917
461,15.333333333333334,159.27535169476735,112.60390267741823,101.34642370928893
462,15.366666666666667,158.83791133140573,112.50492220845379,100.69695718022855
463,15.4,159.05428709388147,112.52628129957921,101.00682899910325
464,15.433333333333334,158.3024661508704,112.18765542967671,100.28903011881735
465,15.466666666666667,158.75523578363385,112.1010748959778,100.70981276005547
466,15.5,159.97930557954743,112.76313698393506,101.52751770599413
467,15.533333333333333,160.75117720789999,113.53091229377688,101.7744842304956
468,15.566666666666666,161.38550030362325,113.60346805208826,101.8723770325889
469,15.6,161.2342757837043,113.51767929951207,101.95093910834836
470,15.633333333333333,161.15153930457308,113.00269004682673,101.17551725283118
471,15.666666666666666,160.94760029370536,112.78642947733798,101.22304919564783
472,15.7,161.1458919715856,112.89016217665193,101.40339766787294
473,15.733333333333333,161.101467196952,112.7707964306006,101.30012365896863
474,15.766666666666667,161.1778008576789,113.03464218708122,101.30082417582418
475,15.8,161.22629713827226,112.92872425782294,101.3451791922974
476,15.833333333333334,161.46130383777444,113.00559745265627,101.46985084632144
477,15.866666666666667,161.00669054538082,112.93664256268163,101.37615732918835
478,15.9,161.23627421459398,112.74381879621265,101.23724447121013
479,15.933333333333334,161.08915598111756,112.66908835247247,101.12166460209582
480,15.966666666666667,160.89984139304156,112.57803799817772,101.19677386697265
481,16.0,160.17261984243558,111.8636667111764,100.32450928027775
482,16.033333333333335,160.28751776890272,112.27343802883638,100.93789345427469
483,16.066666666666666,160.5277490059808,112.28153296134184,100.70035751278024
484,16.1,160.7090476030729,112.44409406555066,100.88369284444295
485,16.133333333333333,160.46921223479018,112.24446154875845,100.63479686767954
486,16.166666666666668,160.55915099734267,112.36785630192742,100.76154596521916
487,16.2,160.69664506162476,112.48755751083051,100.79030795580482
488,16.233333333333334,160.9519997309025,112.66177806182516,100.9654209694238
489,16.266666666666666,160.31268634216607,112.30568490167833,100.49438879769522
490,16.3,160.67431927389214,112.33061932728243,100.65106113187399
491,16.333333333333332,160.82630364250596,112.45803926815401,100.89390239823395
492,16.366666666666667,160.7136979427998,112.36297039638735,100.81384846964376
493,16.4,160.62793112689266,112.3080530617714,100.70293447675198
494,16.433333333333334,160.8780094691246,112.51388469158188,100.69866693529431
495,16.466666666666665,161.26431556075548,112.67765335116162,101.05943506602038
496,16.5,160.70317263559917,112.48708499447217,100.52038594257763
497,16.533333333333335,161.09155802808405,112.66071249036496,100.85039713127115
498,16.566666666666666,160.8168366662193,112.5841833310965,100.71812508388136
499,16.6,160.89889680690692,112.6796286144991,101.12450322050157
500,16.633333333333333,160.99979758450846,112.64557047432697,100.7059577626341
501,16.666666666666668,160.90034002040125,112.60850051003061,101.02750765045903
502,16.7,160.94108653552135,112.62219277681513,101.0234430741005
503,16.733333333333334,160.90594194961665,112.72597207009858,101.43982749178532
504,16.766666666666666,160.85174319437812,112.65818380296105,101.2986286416047
505,16.8,161.0813945555025,112.76246844511155,101.3332196220236
506,16.833333333333332,160.37219943734536,112.30098634037216,100.59038063925702
507,16.866666666666667,161.05665645216206,112.68474633980252,101.10446033367381
508,16.9,160.4366492146597,112.30765073467319,100.54950177334909
509,16.933333333333334,160.55496760625488,112.37000101760457,100.6616125640243
510,16.966666666666665,160.30974258496047,112.32264711843794,100.4762516046213
511,17.0,160.15667968086913,112.12483449329486,100.46677983364454
512,17.033333333333335,160.342113291976,112.23407573138071,100.41581070544764
513,17.066666666666666,160.45526486338983,112.46873827472115,100.56868028788757
514,17.1,160.34031165311654,112.60491192411924,100.53838075880759
515,17.133333333333333,160.231560307839,112.41912415718859,100.46959068310292
516,17.166666666666668,160.97562781929577,112.92772503871271,100.83195314077963
517,17.2,160.80388591440212,112.77997777553287,100.76415126107013
518,17.233333333333334,160.84429471708233,112.6178600160901,100.59070796460178
519,17.266666666666666,161.03127094784824,112.6933235018099,100.81438530634134
520,17.3,160.8999191265669,112.65446825717751,100.59553174282247
521,17.333333333333332,160.87781208645788,112.71809575514912,100.89732279189711
522,17.366666666666667,160.8302177554439,112.53195979899499,100.61634840871022
523,17.4,160.18599303371545,112.07044063440532,100.27878664908187
524,17.433333333333334,160.91790131847222,112.71523718907164,100.88092972679081
525,17.466666666666665,160.39487266553482,112.29398981324279,100.41609507640068
526,17.5,160.5522108205775,112.35956090410119,100.64115501312516
527,17.533333333333335,160.7345483089314,112.39913313538786,100.72219378178218
528,17.566666666666666,160.5432864297639,112.3308234813124,100.73302442846922
529,17.6,160.41993906567367,112.2049085985105,100.61492890995261
530,17.633333333333333,160.28717931361265,112.12394232721857,100.53848236647939
531,17.666666666666668,160.1669945058672,112.00291663840467,100.52604625924167
532,17.7,160.88864798943052,112.5039127341712,101.07368135776956
533,17.733333333333334,161.03358616919502,113.00823424900915,101.27514691813585
534,17.766666666666666,160.9774068797069,112.8233597937445,101.40857588710226
535,17.8,161.10064203264804,112.87490608564988,101.29332012840652
536,17.833333333333332,161.06257234288827,112.93844896847553,101.26472390549466
537,17.866666666666667,160.77633694871182,112.82697505731002,101.06624012043659
538,17.9,161.12578380588877,113.12622682660852,101.53605507088332
539,17.933333333333334,160.93031606761744,112.9201531217182,101.35827771943494
540,17.966666666666665,161.45401434916295,113.40365562008883,101.70126409292791
541,18.0,161.78428099342486,113.43736585698225,101.58920723605765
542,18.033333333333335,160.9079157737184,112.96880634078308,101.0448004898459
543,18.066666666666666,161.1003003207972,113.10668213773803,101.14405160057333
544,18.1,161.31543670063607,113.49237398262774,101.30907598659464
545,18.133333333333333,161.08064680504128,113.15422767265687,101.0371980840439
546,18.166666666666668,161.6513999249736,113.65201377758075,101.55042117109437
547,18.2,161.55072862249108,113.70301759692055,101.39235633764092
548,18.233333333333334,161.35922296834315,113.45179525832533,101.18326024393585
549,18.266666666666666,161.03509667755992,113.2664760348584,101.00857843137256
550,18.3,160.95237609279857,113.0860291866517,100.8100486444195
551,18.333333333333332,161.4188520956246,113.4016642226239,101.37335879684889
552,18.366666666666667,161.22268034211334,113.38658125191672,101.34037550686612
553,18.4,161.90538102855587,113.7281236173037,101.72744290527892
554,18.433333333333334,161.08417908421302,113.14867112453751,101.14273106819184
555,18.466666666666665,161.86192072035476,113.55421278900512,101.60055516062422
556,18.5,161.57843503035647,113.5234202760913,101.30878811518501
557,18.533333333333335,161.54245859353787,113.43093266358946,101.39207168069508
558,18.566666666666666,161.21868936170213,113.34073191489362,101.10222978723405
559,18.6,161.56233205211063,113.62158576822341,101.42899418347564
560,18.633333333333333,161.30686636575024,113.58312816304199,101.19925454794146
561,18.666666666666668,161.20485275678607,113.33904910366329,101.25775187231014
562,18.7,160.77546516365612,113.23876137443978,101.04359636017928
563,18.733333333333334,161.71296233914975,113.56440746479822,101.45038065081182
564,18.766666666666666,161.54858569620689,113.76509217772002,101.2617915654821
565,18.8,161.80567091020492,113.76659404996937,101.58264687861666
566,18.833333333333332,161.68014730955468,113.67455500238697,101.28871990724954
567,18.866666666666667,161.8518895793012,113.76218125021222,101.4685749210553
568,18.9,162.07815958859788,114.06041617000987,101.54977352450362
569,18.933333333333334,162.00583729797214,113.82552215136485,101.51344603029996
570,18.966666666666665,161.46401842256765,113.50509668461513,101.23739374851841
571,19.0,161.9007801899593,113.79905020352783,101.61021031207599
572,19.033333333333335,161.6310564477875,113.71281425764045,101.31351223148337
573,19.066666666666666,162.2573916565411,114.22907384906169,101.9608815984879
574,19.1,161.71193777477174,113.8589448765641,101.27169428474807
575,19.133333333333333,161.91065315391654,114.10066772870555,101.73975527912415
576,19.166666666666668,161.51073484591942,113.92925838130715,101.38679309177108
577,19.2,162.02553363955687,114.06886652256146,101.76273304512293
578,19.233333333333334,161.74211364483446,113.96272828922847,101.52227831802934
579,19.266666666666666,161.73871965570572,113.9266693564656,101.46197296752068
580,19.3,161.8641556768485,113.99335525646676,101.67891649998305
581,19.333333333333332,161.7040018864111,113.97813784275417,101.43060702014418
582,19.366666666666667,161.9195733152726,113.90897392482222,101.78564172028446
583,19.4,161.34632313109424,113.6595002708559,101.3960929035753
584,19.433333333333334,161.56063678766984,113.667782059082,101.56090718583114
585,19.466666666666665,161.40607594936708,113.74423628691983,101.46450632911392
586,19.5,161.69058553386913,113.77500506517188,101.66289592760182
587,19.533333333333335,161.31826965454113,113.67952673153202,101.3405770078313
588,19.566666666666666,161.6081360295363,113.72766995224062,101.61087965315177
589,19.6,161.3325944618742,113.60411267221387,101.24423680261901
590,19.633333333333333,161.69390107468556,113.71471675085601,101.51262840288842
591,19.666666666666668,161.53211882264972,113.71976752090272,101.44599279450752
592,19.7,161.3886711427695,113.73644388398486,101.52973654613
593,19.733333333333334,161.15186733272165,113.77663370374147,101.06004689570803
594,19.766666666666666,161.43866562489384,113.73852634439652,101.51177090056731
595,19.8,161.20956804773851,113.50495015935444,101.15776090052213
596,19.833333333333332,161.30624427636263,113.6361971305498,101.11294644371331
597,19.866666666666667,161.5671697727505,113.66638274675479,101.349971040169
598,19.9,161.48628816826158,113.80759476549555,101.544347884895
599,19.933333333333334,161.11238431026882,113.56005695494457,101.25338169983388
600,19.966666666666665,161.39045229538212,113.67857869397166,101.43554621278903
601,20.0,161.3152951547825,113.72912216458143,101.4011460346523
602,20.033333333333335,161.53876746320407,113.89360617288148,101.4221081613923
603,20.066666666666666,161.57211423903055,113.99029853286586,101.53099363447596
604,20.1,161.4212725481537,113.983218398614,101.57342799877705
605,20.133333333333333,161.885845525689,114.25141204491324,101.94678462061925
606,20.166666666666668,161.8131901840491,114.29004771642809,102.02832310838447
607,20.2,161.7045238095238,114.21642857142857,101.66765306122448
608,20.233333333333334,161.40769308839947,114.09641733482188,101.69982069758788
609,20.266666666666666,161.6681304466231,114.27474809368192,101.98117510893248
610,20.3,161.74867070816543,114.17705828563689,101.5873945880042
611,20.333333333333332,161.4903452510917,113.97990584061135,101.69186681222708
612,20.366666666666667,161.3136689659906,113.9341089261814,101.51600947184185
613,20.4,161.36828478964404,113.91711803781298,101.77281553398059
614,20.433333333333334,161.02226282311543,113.63902422519962,101.34321288401678
615,20.466666666666665,161.36604946706748,113.92398879475266,101.7004304454769
616,20.5,161.22723253757735,113.95636944841188,101.46878188124872
617,20.533333333333335,161.2016261273572,113.72523230390816,101.5481005739273
618,20.566666666666666,162.1508474005189,114.17547761043163,101.93722834327303
619,20.6,162.67857992994865,114.43754888291903,102.2757506716088
620,20.633333333333333,162.10782501540356,114.29369480386116,102.07410830423768
621,20.666666666666668,162.0935475069913,114.39049178091534,102.16039151490348
622,20.7,161.32949031214508,114.05179474825343,101.55370478714251
623,20.733333333333334,161.71109579600275,114.07801516195725,101.87474155754651
624,20.766666666666666,161.14801629411565,113.732550576798,101.59963030157806
625,20.8,160.9262286706856,113.4944995061476,101.44164027110793
626,20.833333333333332,161.36042234332425,113.75698228882834,101.52275204359674
627,20.866666666666667,161.48327276432428,113.81007370172875,101.62551370444588
628,20.9,161.4039494849242,113.73376912283103,101.61501078065643
629,20.933333333333334,161.95213935396586,114.12680534415695,101.79901911043464
630,20.966666666666665,161.3596121129636,113.93868662810479,101.62449812861517
631,21.0,161.78894970920285,114.0116318850496,101.78470749230242
632,21.033333333333335,161.94838600642217,114.07933074193004,101.72911948622612
633,21.066666666666666,162.2948617941326,114.44402238426318,101.82370696964557
634,21.1,161.7413311533483,114.08750596089651,101.60450303154165
635,21.133333333333333,161.66396843752125,114.05077885858105,101.5327868852459
636,21.166666666666668,161.40125488582598,114.10532812178565,101.73688541452377
637,21.2,161.86123767426048,114.3911934716083,102.00527031621898
638,21.233333333333334,161.28082618322722,114.17911015776363,102.28037641848879
639,21.266666666666666,160.9079937029911,114.25943676753543,102.13552562532797
640,21.3,161.35806668792742,114.44357039084369,102.61649126536975
641,21.333333333333332,160.80548399618874,113.97201538624414,102.01842114549882
642,21.366666666666667,160.91457753017642,114.14777515891723,102.47368045139633
643,21.4,160.819621503214,114.1306065285309,102.58347398283478
644,21.433333333333334,160.72243904185612,113.94274768162126,102.4536145225393
645,21.466666666666665,160.4682834488178,113.69847846274735,102.08364883205944
646,21.5,160.57716405012243,113.64032118680686,102.32554371309233
647,21.533333333333335,160.12566032274404,113.3527751646284,101.8342499457269
648,21.566666666666666,160.37492312701227,113.45450927902182,102.19523930108889
649,21.6,159.54223638055697,113.0516142887823,101.63988116543776
650,21.633333333333333,159.9136766034327,113.14482384823847,102.1208310749774
651,21.666666666666668,159.23712303655515,112.85187448330399,101.51709140577263
652,21.7,159.73670193622686,113.19571006981933,101.84323040380048
653,21.733333333333334,160.29476114366898,113.52839637719767,101.94281655123424
654,21.766666666666666,160.82856842915632,113.67554326906253,102.37677152955173
655,21.8,161.0483063225986,113.99353133477082,102.03536899214023
656,21.833333333333332,162.17519374528496,114.50322337288252,102.66977573554625
657,21.866666666666667,161.82352144622362,113.86157283591183,101.71048444429397
658,21.9,161.01998439249482,113.62338411427407,101.51667627998506
659,21.933333333333334,160.98584953337152,113.68343384656852,101.37859236548636
660,21.966666666666665,160.99091995221028,113.55808158388803,101.41017238436592
661,22.0,161.2723627910111,113.53384319935313,101.27883157575555
662,22.033333333333335,161.5214879383742,113.72754915872693,101.53422528549225
663,22.066666666666666,161.58099593495936,113.95331978319783,101.7310298102981
664,22.1,161.36105137395458,113.71343232633555,101.39549411162314
665,22.133333333333333,161.05426172906368,113.48547830207839,101.18113194773542
666,22.166666666666668,161.6004154181422,113.77965813129937,101.48266821029692
667,22.2,162.08294806465767,113.97803124894544,101.95008942732765
668,22.233333333333334,161.84307494675636,113.97657280010817,101.58253608735336
669,22.266666666666666,161.97196389966027,114.02446724546171,101.99471534950756
670,22.3,161.66672364867176,113.69886149953845,101.614585114021
671,22.333333333333332,161.95966109834322,113.78746612698521,101.73306349260795
672,22.366666666666667,161.55892117602767,113.63812164151008,101.50073587295068
673,22.4,161.67651865976575,113.64287660038137,101.52158812312722
674,22.433333333333334,161.36142360400902,113.45759187291199,101.30428853889684
675,22.466666666666665,161.7995871264679,113.75115909167823,101.70577684524012
676,22.5,161.74530612244897,113.73074829931973,101.59248299319728
677,22.533333333333335,160.87850816167236,112.8730783588421,100.9160756100044
678,22.566666666666666,161.21614592129708,113.12842425266003,101.14524573551765
679,22.6,161.57934000940924,113.51522279723099,101.5475166341824
680,22.633333333333333,160.70977703872128,112.94644856958631,100.96786235449825
681,22.666666666666668,161.4068535613312,113.34625472630036,101.37442517968456
682,22.7,160.83355959815367,112.96378631550367,100.98856231333153
683,22.733333333333334,161.11172479629062,113.19637925744092,101.51150659711567
684,22.766666666666666,161.05628258692727,113.16256344739477,101.35119643658714
685,22.8,160.71749521988525,112.9067536192297,101.092017208413
686,22.833333333333332,161.09638223381614,113.19355392325119,101.09672547538958
687,22.866666666666667,161.31635269581867,113.4289035522582,101.5031625012821
688,22.9,160.97139545191095,113.04606048208379,101.12300978486924
689,22.933333333333334,160.84570730216927,112.87999456835388,101.11016057303867
690,22.966666666666665,160.83912353556838,112.71832269826801,100.68260238360511
691,23.0,160.82689372095388,112.65528002985175,100.84053054716917
692,23.033333333333335,160.33614870594621,112.36806756894272,100.55832570129914
693,23.066666666666666,160.74481984280902,112.70348065734409,101.14317308019461
694,23.1,160.02643141562544,112.4255457915694,100.67894411643553
695,23.133333333333333,160.62743487042553,112.56591694909451,101.19889767553319
696,23.166666666666668,160.5702448466737,112.46653309335416,101.2288857948178
697,23.2,160.4280533698255,112.31792678754704,100.99760520013683
698,23.233333333333334,160.67571355323875,112.46255340967356,101.26556144248846
699,23.266666666666666,160.3557159471848,112.3317028117945,100.77225148799344
700,23.3,160.72482535355257,112.40473675242802,101.08250127790085
701,23.333333333333332,160.67809972355892,112.39838230777106,100.9158731783898
702,23.366666666666667,161.08125895110143,112.6020937052445,101.1896951510605
703,23.4,160.5977672645587,112.24042748715156,100.6087607637589
704,23.433333333333334,161.1146924250127,112.58315539739027,100.97895271987798
705,23.466666666666665,161.125132085762,112.87773119269181,100.8271125200259
706,23.5,160.99911594695683,112.59041142468548,100.92155729343762
707,23.533333333333335,161.41185079300251,112.78088625689197,101.0769518752978
708,23.566666666666666,161.82945470747507,113.17362991397333,101.55975597216985
709,23.6,161.32788906009245,113.08406094846772,101.12446498887176
710,23.633333333333333,161.69099308763762,113.47330577651185,102.24644829622424
711,23.666666666666668,160.61424072778166,112.86917424772568,101.6737578726382
712,23.7,161.3180049770425,113.36195716939469,102.06722512354982
713,23.733333333333334,161.76470791327165,113.39521474934402,101.73004419279106
714,23.766666666666666,162.61409303605836,113.95475502339664,101.81919212771814
715,23.8,161.79619093046233,113.32383905148036,101.31733160710027
716,23.833333333333332,161.97685641461342,113.37005947323703,101.50977060322855
717,23.866666666666667,162.2616704258082,113.53366140386849,101.53369557788257
718,23.9,162.68977078344165,113.9537461512145,102.06397536777283
719,23.933333333333334,162.0489224798284,113.41432608177578,101.47152146529125
720,23.966666666666665,162.42919307863627,113.63087202329963,101.7381874250471
721,24.0,162.11265205983577,113.23815040719666,101.48928340205133
722,24.033333333333335,161.38418290854574,112.56395665803463,101.00742810412976
723,24.066666666666666,161.52649851935055,112.60798529561932,101.2403077027809
724,24.1,161.37681708577333,112.59111264209439,101.10912848777127
725,24.133333333333333,161.32541875618327,112.65752396547607,101.02961143519941
726,24.166666666666668,160.78960701081746,112.206490483363,100.56743803916198
727,24.2,161.10597928275956,112.30378448600048,100.85412464531127
728,24.233333333333334,160.66575295528523,112.3033064930615,100.50484838101764
729,24.266666666666666,161.38912864775997,112.43995752842855,101.1520413755309
730,24.3,161.07503513522778,112.20344153840881,100.98409488225414
731,24.333333333333332,161.53622248763008,112.42883466985155,101.27377580617642
732,24.366666666666667,161.5062154224438,112.78287002253943,100.90157776108188
733,24.4,161.42100047837081,112.7563384131757,101.09372650857651
734,24.433333333333334,161.22462630537166,112.65551839464884,100.94167633608627
735,24.466666666666665,161.55025728987994,112.72987993138938,101.35084048027444
736,24.5,161.07277950682308,112.70248640514382,100.7200998666165
737,24.533333333333335,161.12939204214993,112.66875363508845,100.9466967737521
738,24.566666666666666,161.20753948038717,112.66602139582272,100.88286636101206
739,24.6,162.04371005775607,113.1794880557739,101.4906530877277
740,24.633333333333333,161.65013746054373,113.08651529036419,101.0943895733632
741,24.666666666666668,161.84347411119063,113.23935644408084,101.48293963254592
742,24.7,161.46716710857064,113.00905616197788,101.37161254777727
743,24.733333333333334,161.72773161183986,113.2664995536021,101.6358423185221
744,24.766666666666666,161.85380237972063,113.46138989480946,101.46518365235386
745,24.8,162.13619813135477,113.64420170376476,101.91646056608958
746,24.833333333333332,161.71923749442863,113.31182500771419,101.53015394109781
747,24.866666666666667,161.63275160378006,113.21394081534109,101.74098089259846
748,24.9,161.1009650056664,112.99230742813971,101.29204299598202
749,24.933333333333334,161.20566985481318,112.83028280465149,101.58095369159844
750,24.966666666666665,160.99797452710357,112.71032304576195,101.21209104329019
751,25.0,161.444174175203,112.59299736201994,101.26910822570146
752,25.033333333333335,161.7962422285577,112.71614055576546,101.56084910521074
753,25.066666666666666,161.52618453865335,112.81580295835752,101.28838861749735
754,25.1,162.20320929113836,113.13476273923649,101.79541628010857
755,25.133333333333333,161.9093806765603,113.01679405010796,101.47506597662542
756,25.166666666666668,162.09074360295378,113.09905546968915,101.81528421775717
757,25.2,160.82636226725083,112.54555722891565,100.8151013143483
758,25.233333333333334,161.21732480533927,112.5674360400445,101.24252641824249
759,25.266666666666666,160.7509633418585,112.37855072463769,100.96300085251492
760,25.3,161.08698493499347,112.58285753594276,101.37002132489509
761,25.333333333333332,161.05967956820277,112.66016465685101,101.08588118744234
762,25.366666666666667,161.62930767909293,113.11812403367118,101.75110805703487
763,25.4,161.55733526230583,113.08563259963488,101.60259722365748
764,25.433333333333334,162.0035055160326,113.27112760765715,102.14640684606661
765,25.466666666666665,161.71803097726723,113.5147124771465,101.89233847321397
766,25.5,161.39356264677443,113.25842657825666,102.02776626605885
767,25.533333333333335,162.25057900376785,113.33564934840471,102.22831760517128
768,25.566666666666666,162.23406161692742,113.46267833758357,102.33868633262114
769,25.6,162.167158241306,113.58368200836821,102.17971054256122
770,25.633333333333333,162.2702907798972,113.7314683867407,102.22162050291469
771,25.666666666666668,161.81819751977616,113.49611385540088,101.89892569691526
772,25.7,162.44393514401042,113.76708626941233,102.29753027296984
773,25.733333333333334,162.46815264882576,113.53311032222828,102.2613667394866
774,25.766666666666666,162.26610064195486,113.51501346034377,102.18005798301927
775,25.8,162.46112867748144,113.71277838878197,102.40026120428925
776,25.833333333333332,162.68180877483445,113.8657905629139,102.49027317880795
777,25.866666666666667,161.73819506495292,113.466801842051,101.67585401058491
778,25.9,161.84464575913694,113.3573182116801,102.24701773797587
779,25.933333333333334,162.1100286730922,113.33461153141948,102.28794002832763
780,25.966666666666665,161.06589831447064,113.0520887412176,101.37974595922888
781,26.0,161.51923412878654,113.29247755144823,101.99556269871772
782,26.033333333333335,161.0393110154188,113.24156132796222,101.53274760383387
783,26.066666666666666,161.82097523756676,113.569258514254,102.09842546993133
784,26.1,161.5725203920762,113.39570909589416,101.67770237850435
785,26.133333333333333,161.9677474578012,113.69223131441092,101.96377580716951
786,26.166666666666668,161.61058607678194,113.83490843632083,101.65693910755702
787,26.2,162.03946962688866,113.79545688148832,101.84390310754787
788,26.233333333333334,161.8266611780042,113.73613255119893,101.57438852869542
789,26.266666666666666,161.91213605629915,113.82841175658892,102.11183938181316
790,26.3,161.2923146980524,113.67265657839428,101.91635140815468
791,26.333333333333332,161.57015851137146,113.72608545830461,102.02663680220536
792,26.366666666666667,161.7417565379182,113.8874341039865,101.92099369465596
793,26.4,161.61806059349846,113.84243617646042,101.89256226897433
794,26.433333333333334,162.0479726667364,114.19746888400795,102.1604783321131
795,26.466666666666665,161.79395604395603,113.90537626930032,102.09757963555431
796,26.5,161.48396056103317,113.76277600333286,101.95587418414108
797,26.533333333333335,161.4922448124083,113.79155313351498,102.11709634597918
798,26.566666666666666,161.42951694504123,113.77236814748078,101.65846559013099
799,26.6,161.80412264702846,113.81551326611377,102.03307064936853
800,26.633333333333333,161.5539389760386,113.5531115324944,101.49232890880883
801,26.666666666666668,162.08010850530508,113.86024791401984,101.96810081378979
802,26.7,161.62644074815375,113.55341983573746,101.33780799227
803,26.733333333333334,161.51494396014942,113.41272312162722,101.53061436280613
804,26.766666666666666,160.98986846172338,113.12041075660267,101.11409142425386
805,26.8,161.43489475856376,113.25598431696244,101.29935341862704
806,26.833333333333332,161.60903814262022,113.46482863460474,101.36083471531232
807,26.866666666666667,161.6075716566035,113.45589562079256,101.5415712401971
808,26.9,161.83391493625402,113.71599350447431,101.66178350551084
809,26.933333333333334,162.00563806380637,113.81201870187019,101.82996424642464
810,26.966666666666665,161.66258536248878,113.65730840863625,101.91515485962611
811,27.0,161.77187058539778,113.84371016090687,101.69045239982083
812,27.033333333333335,162.40910662425668,114.08664085188771,102.07025307702946
813,27.066666666666666,162.23081437497842,113.91983981772361,101.87806814651155
814,27.1,161.8751554511538,113.90365482934918,101.84665607295841
815,27.133333333333333,161.03634407109138,113.63659400166621,101.54401555123577
816,27.166666666666668,160.69531737773153,113.37585848074922,101.40291363163371
817,27.2,160.95809007506256,113.56898109535724,101.38222824576036
818,27.233333333333334,160.76704962111953,113.4734783671474,101.53245800886964
819,27.266666666666666,160.925961972957,113.63992491918384,101.47297438214746
820,27.3,160.77531479078252,113.69355687278595,101.37866086773526
821,27.333333333333332,161.5165187119234,114.11794604003481,101.78099216710181
822,27.366666666666667,162.28105006954104,114.79763560500696,102.64078581363005
823,27.4,161.46690468689837,114.6217578494172,101.9383947635549
824,27.433333333333334,162.59320974796918,114.86853433312504,102.87058251753108
825,27.466666666666665,162.4275107058986,114.59956485702445,102.62515540820556
826,27.5,162.23892696844229,114.56038412024634,102.69524372847152
827,27.533333333333335,161.6571250562459,114.45069398774706,102.18292893980825
828,27.566666666666666,162.29020526628665,114.76924152883169,102.72752386613979
829,27.6,162.16453496454886,114.70523425552621,102.49548171833727
830,27.633333333333333,161.4764399722415,114.20020818875781,101.85985426786954
831,27.666666666666668,161.53315547442693,114.16877874118019,102.07245410187103
832,27.7,161.89368527493986,114.45936050768854,102.47885212176156
833,27.733333333333334,162.17742216644007,114.57413799114458,102.34672105428302
834,27.766666666666666,162.11424322080796,114.29641671278361,102.1277670171555
835,27.8,161.86869495596477,114.33188289762245,102.03536742437429
836,27.833333333333332,161.9128253045404,114.46044435215947,102.06173864894795
837,27.866666666666667,161.68862815884478,114.14197445154124,101.95306859205776
838,27.9,162.14657112195798,114.37390521687956,101.98476823484611
839,27.933333333333334,162.05253133873535,114.24167186093219,102.17054505159636
840,27.966666666666665,162.14737681058978,114.3989534964308,102.16667821747869
841,28.0,161.96090785672015,114.2125526508163,102.2385560622411
842,28.033333333333335,161.80733754074484,114.18187807753657,102.1736597544906
843,28.066666666666666,162.1525077120377,114.48982704239022,102.38657238917196
844,28.1,161.8797049759341,114.52851553031616,102.02029156134216
845,28.133333333333333,162.27846079044247,114.80089602000417,102.55893588942142
846,28.166666666666668,162.19949695069428,114.70967853082038,102.1601143920339
847,28.2,161.71267780693276,114.62594945449524,102.2681604750725
848,28.233333333333334,161.6647492422155,114.56864838798568,102.02101129787822
849,28.266666666666666,161.9901532487345,114.7264059357881,102.40749601275917
850,28.3,162.04328944647412,114.69986902874474,102.13962225132694
851,28.333333333333332,162.22034951992816,114.6074462941217,102.2600331560406
852,28.366666666666667,161.77837613918808,114.37900441866887,101.76087406793704
853,28.4,162.05505031294305,114.80514540613437,102.27345343891558
854,28.433333333333334,161.9672829747749,114.93380988384081,102.09629527802598
