frame,time_s,pos_filtered,pos_raw
115,3.8,-1.2057533081749416,-1.0054454424362325
116,3.8333333333333335,-1.0707570873871635,-1.2199387315368044
117,3.8666666666666667,-0.8523268157450149,-0.8637940527883626
118,3.9,-0.5613733999658972,-1.2058808505405845
119,3.933333333333333,-0.22085382127448322,-0.11409789920813884
120,3.966666666666667,0.13658295093763045,-0.5853398123417674
121,4.0,0.4730633528786893,0.04632155923205355
122,4.033333333333333,0.7512429181396615,-0.1617088226050998
123,4.066666666666666,0.9402195733213341,1.2503302637034892
124,4.1,1.0204336234952986,0.713482458178239
125,4.133333333333334,0.9866040594073902,0.7760317917699902
126,4.166666666666667,0.8481954604457727,-0.5392772696491994
127,4.2,0.6274661920229829,0.41531727633696824
128,4.233333333333333,0.3556654571457244,-0.5170889728093264
129,4.266666666666667,0.06828379973837431,-0.15558291741864808
130,4.3,-0.19965887298369417,-1.436655666119649
131,4.333333333333333,-0.41747910600989735,0.36581203333701323
132,4.366666666666666,-0.5614005130011981,-0.6236550190874846
133,4.4,-0.6158067821863904,0.27221575380689833
134,4.433333333333334,-0.5735133218198427,-0.03695471376766544
135,4.466666666666667,-0.4355724682872629,1.3165736431622972
136,4.5,-0.21107502936064304,-0.008448482320188879
137,4.533333333333333,0.08284443249412488,-0.5362550518187098
138,4.566666666666666,0.4209490410332263,0.3272075862620879
139,4.6,0.7702542173928794,1.173494431633626
140,4.633333333333334,1.0914033115488757,-0.47894139024051646
141,4.666666666666667,1.3415709371511646,0.020130280234629264
142,4.7,1.4790665160127499,-0.03241719979966588
143,4.733333333333333,1.4693135230255887,1.2954170480011455
144,4.766666666666667,1.2913410196962323,0.4868810989503793
145,4.8,0.9435056155914434,1.726252030204825
146,4.833333333333333,0.44702440012415595,-0.057747684643014614
147,4.866666666666666,-0.15386768458397018,-0.7239253756205174
148,4.9,-0.7957446241774149,0.8495226302886091
149,4.933333333333334,-1.4036156126979253,-1.749894839658154
150,4.966666666666667,-1.901341268898185,-1.4647001114568576
151,5.0,-2.223161127829133,-2.4586234360436814
152,5.033333333333333,-2.3242974566683876,0.05911793869309256
153,5.066666666666666,-2.1886500108178426,-2.6680227201584708
154,5.1,-1.8320519605717143,-2.321858756559914
155,5.133333333333334,-1.3003320607098896,-1.9218059136708667
156,5.166666666666667,-0.6623819167448465,0.6365175319222494
157,5.2,0.0006160394766168489,-0.3879294711288823
158,5.233333333333333,0.6078878263798941,-0.38532395150631027
159,5.266666666666667,1.0914083796011664,-0.37172129568235857
160,5.3,1.4056905441067573,0.8963335765513589
161,5.333333333333333,1.5333512558722635,0.5388560436112684
162,5.366666666666666,1.4856093389854235,0.4743747783225872
163,5.4,1.2978396293792782,0.07986430586650828
164,5.433333333333334,1.0212429315045928,-0.17829562404246788
165,5.466666666666667,0.7124040513947699,-0.8717348476464015
166,5.5,0.42284721084334104,-0.24298088228302978
167,5.533333333333333,0.19058767767599594,-0.30732615424578974
168,5.566666666666666,0.03515648283636103,-0.3375283814080746
169,5.6,-0.043225201032994404,-0.31900292789365603
170,5.633333333333334,-0.060535189014877276,0.18357885755791925
171,5.666666666666667,-0.04290218422729847,0.15065366974895
172,5.7,-0.019146148399541624,-0.17639370431776763
173,5.733333333333333,-0.013607250970079586,0.3346192713155505
174,5.766666666666667,-0.040771439641291964,0.7154239553407928
175,5.8,-0.10270398999405894,-0.3534217269160644
176,5.833333333333333,-0.1896225475071421,-1.2158575571589652
177,5.866666666666666,-0.2832354684261038,0.7857837371464975
178,5.9,-0.361899013759545,-0.23269708148933535
179,5.933333333333334,-0.40632409049005747,-0.6459640005345382
180,5.966666666666667,-0.4045317701252377,0.08952889553449689
181,6.0,-0.35499115591901315,1.3489958678897336
182,6.033333333333333,-0.26730221344480987,0.26745441280360466
183,6.066666666666666,-0.1603090805732102,-0.04565660837608431
184,6.1,-0.05803932509230397,-0.18865875431438975
185,6.133333333333334,0.015717924008497267,0.05416738159293583
186,6.166666666666667,0.043100808616146874,-0.2356998609598709
187,6.2,0.01692241870703446,0.0490980678946633
188,6.233333333333333,-0.05664279215943996,1.2791327317828223
189,6.266666666666667,-0.1582381152562049,1.3410145152368635
190,6.3,-0.2586377880286656,1.313381122064189
191,6.333333333333333,-0.3247718873944847,0.4849545918881015
192,6.366666666666666,-0.3273302060180119,-1.1275364739147546
193,6.4,-0.24827775920672734,-0.46200640246791447
194,6.433333333333334,-0.08645054687756631,-0.3903782357744645
195,6.466666666666667,0.14028711898030785,0.3064377789330836
196,6.5,0.3970991067346825,0.438276572701822
197,6.533333333333333,0.6382389447509416,0.6611928816714867
198,6.566666666666666,0.8159427410650518,1.4350110197600803
199,6.6,0.8902791237130113,0.8923109089991985
200,6.633333333333334,0.8378120227564982,0.9538440929586889
201,6.666666666666667,0.6571524990611091,0.20739662109056584
202,6.7,0.37013016278331495,1.7406372506294725
203,6.733333333333333,0.018252200821196315,-0.09419173534270651
204,6.766666666666667,-0.34486440509137584,1.0401521005130037
205,6.8,-0.663517596562343,-1.2348177501398234
206,6.833333333333333,-0.890275029718341,-1.488319414435879
207,6.866666666666666,-0.9944474118159632,-2.65276227528576
208,6.9,-0.9669092657030041,0.9045063721507783
209,6.933333333333334,-0.8203765328326795,-0.6627943392550372
210,6.966666666666667,-0.5853402821052582,1.7137655253154689
211,7.0,-0.3028441128942385,-0.14227749041945156
212,7.033333333333333,-0.015910481319959428,0.6104847305037179
213,7.066666666666666,0.2384568925655528,-0.9032085425557941
214,7.1,0.4351009151803253,0.5587264619277806
215,7.133333333333334,0.563412990633116,0.05001401683171013
216,7.166666666666667,0.6267086914877877,1.2449924242796093
217,7.2,0.6387895174340853,-0.6069572778139265
218,7.233333333333333,0.6187470693776876,-0.26242172354585225
219,7.266666666666667,0.5853481070484033,-0.539656471480158
220,7.3,0.5523046583813679,0.3866753015549897
221,7.333333333333333,0.5253970981603665,0.42079175947870917
222,7.366666666666666,0.5018814663530586,0.7365034747585616
223,7.4,0.4720357710082833,0.7399947999436557
224,7.433333333333334,0.42224096021650204,1.4584900572852468
225,7.466666666666667,0.3387507406369208,-0.471999082226913
226,7.5,0.21130090584137728,0.11342744692156283
227,7.533333333333333,0.03589041185913485,-0.5455136424500032
228,7.566666666666666,-0.18366263924317863,0.6185708379393552
229,7.6,-0.4355179717763421,-0.36051186263314283
230,7.633333333333334,-0.7008739403617226,0.7828024395690689
231,7.666666666666667,-0.9560462545256226,-0.47948027850539354
232,7.7,-1.175214801819885,0.07284116602720378
233,7.733333333333333,-1.3334368955021851,-1.1494626597059503
234,7.766666666666667,-1.4095330284320189,-0.20782997135725084
235,7.8,-1.3885205877043518,0.9803691532510563
236,7.833333333333333,-1.263382008747311,-0.45828439376958785
237,7.866666666666666,-1.0360649272527267,0.34392380679433604
238,7.9,-0.7176861567451681,-0.26455151216776823
239,7.933333333333334,-0.3279453639799992,0.551041417564164
240,7.966666666666667,0.10622456660577191,0.2757045210528076
241,8.0,0.5527076026366835,1.6346974651484263
242,8.033333333333333,0.9768358332209532,0.46018372027191656
243,8.066666666666666,1.3444184676530493,1.916219453161557
244,8.1,1.6249274102118991,0.47581022467928735
245,8.133333333333333,1.7945522458878131,0.3343114024200425
246,8.166666666666666,1.8387999245842515,0.9942624828492952
247,8.2,1.7542872349305896,2.3130702902636835
248,8.233333333333333,1.5493824383392063,1.7063213779847113
249,8.266666666666667,1.243444225270136,1.2371651045781058
250,8.3,0.8646154636848351,0.40707165419388813
251,8.333333333333334,0.44642746697659874,-0.5273664159478948
252,8.366666666666667,0.02375981665391162,-0.6888683722503295
253,8.4,-0.3711350291265343,-0.3344142271285622
254,8.433333333333334,-0.7118611948399499,-0.3628967471096276
255,8.466666666666667,-0.9798876286503778,-0.9835690472178739
256,8.5,-1.1651654231026358,-1.3353060236224659
257,8.533333333333333,-1.2654949214275155,-0.5475183779317526
258,8.566666666666666,-1.2850234433722583,-1.1528734138302619
259,8.6,-1.2323770732223809,-0.21574976766211457
260,8.633333333333333,-1.1189127468505706,-1.730283889369074
261,8.666666666666666,-0.9574302626675828,-1.5596229634613503
262,8.7,-0.7614599382663879,-0.8182983924292743
263,8.733333333333333,-0.5450195466463433,-1.353019815540325
264,8.766666666666667,-0.3225825589836623,0.03616589298268013
265,8.8,-0.1089482782092508,-1.3565134675314312
266,8.833333333333334,0.08125266371639508,-0.5964174605290622
267,8.866666666666667,0.2345659452439758,-1.0528171360784164
268,8.9,0.3402116018136566,0.7854467614087407
269,8.933333333333334,0.3918588720142669,-0.9903392732411167
270,8.966666666666667,0.38930426532524015,-0.34717624729683033
271,9.0,0.3396000928185512,-0.4380555929326794
272,9.033333333333333,0.25720684150902645,0.054542592527938805
273,9.066666666666666,0.16287071434072536,-0.2236351116403372
274,9.1,0.08114132838389704,1.1373696736477714
275,9.133333333333333,0.03672089039193008,-0.5538026633828459
276,9.166666666666666,0.05013283015624555,-0.6780651230611323
277,9.2,0.1334432145405192,-1.067085535927268
278,9.233333333333333,0.28687654485028546,1.3286318010664995
279,9.266666666666667,0.4970830103078397,0.3993877498977582
280,9.3,0.7375519625905211,1.122343558673069
281,9.333333333333334,0.9713043543692885,0.5690590018729497
282,9.366666666666667,1.155622736218657,0.657355070106006
283,9.4,1.248245392054297,0.6330167814741297
284,9.433333333333334,1.2141861374945528,0.554779611926642
285,9.466666666666667,1.032165998914722,0.75649374116227
286,9.5,0.6995920984028098,1.4666179192635604
287,9.533333333333333,0.23513109053408338,0.5192840976057784
288,9.566666666666666,-0.32177923742763903,0.5068126573131893
289,9.6,-0.9146760903454373,-0.5060980613706458
290,9.633333333333333,-1.4767200549550874,0.15428393495407247
291,9.666666666666666,-1.9393598836078814,-1.3573706461504078
292,9.7,-2.2417333675622277,-1.7913913547468518
293,9.733333333333333,-2.339351390503131,0.5455971405535442
294,9.766666666666667,-2.2106982811409814,-1.8950556864676698
295,9.8,-1.8607061075147446,-1.1560239841598414
296,9.833333333333334,-1.3205581234309456,-1.7798614383772984
297,9.866666666666667,-0.6438625243967459,0.6751741380802061
298,9.9,0.10017985402419881,-0.46336239253984357
299,9.933333333333334,0.8355155246510951,0.9336557842982168
300,9.966666666666667,1.4885235233535568,0.97042716190924
301,10.0,1.9964885740391616,0.5441815378751081
302,10.033333333333333,2.314162860752798,0.7920376086543944
303,10.066666666666666,2.417742496106296,0.5066453429763468
304,10.1,2.3060597401188945,-0.25429362413550183
305,10.133333333333333,1.9992037770754618,-0.12529013111055848
306,10.166666666666666,1.5350561025742566,0.41866144682315626
307,10.2,0.964343513434865,0.6945712169384253
308,10.233333333333333,0.344813189375763,-0.05158907796998851
309,10.266666666666667,-0.2649066393390654,-0.3330045875871746
310,10.3,-0.8112226855951988,-1.177559375101953
311,10.333333333333334,-1.2507339819088172,-0.20528007816625188
312,10.366666666666667,-1.5541097845058989,-1.724060394235855
313,10.4,-1.7082389050742186,-2.3784614621355202
314,10.433333333333334,-1.7163614575344839,-1.1396652727627699
315,10.466666666666667,-1.596148832134403,-0.8222763411858158
316,10.5,-1.3760174094423576,-1.6837176483876837
317,10.533333333333333,-1.0902749895254664,0.3184771103893827
318,10.566666666666666,-0.7739172692026144,-0.9320203782212745
319,10.6,-0.4579490649194302,-0.5578502614929302
320,10.633333333333333,-0.1659828372063589,1.3262565719305885
321,10.666666666666666,0.08740810756854497,-0.6903551234349813
322,10.7,0.2964749158090687,1.0490068445003131
323,10.733333333333333,0.46249813162811404,-0.6689472474280191
324,10.766666666666667,0.5910098181417396,0.6730020722248324
325,10.8,0.6887943147628017,-0.050071731341194296
326,10.833333333333334,0.7613979848569942,1.3551573650572333
327,10.866666666666667,0.811668960712905,0.1025950851365494
328,10.9,0.8395293406387736,1.300670011279648
329,10.933333333333334,0.8428456718563258,0.18440791084011046
330,10.966666666666667,0.8189908398141271,1.1690636098842933
331,11.0,0.7665383689263572,0.9308518406823992
332,11.033333333333333,0.6865280412783714,1.8041134265257883
333,11.066666666666666,0.5828912290972492,-0.26323117962203296
334,11.1,0.4618916784047133,0.8126959594061763
335,11.133333333333333,0.3307492637395898,0.2585553408936899
336,11.166666666666666,0.19587586049106864,1.1582142845927113
337,11.2,0.061287087072983686,-0.8221363983763855
338,11.233333333333333,-0.07227092882201638,0.5083010987117674
339,11.266666666666667,-0.20711524667400505,-0.30885241783845324
340,11.3,-0.34726193590730436,0.558181198065424
341,11.333333333333334,-0.496156917749919,-0.1983942827283803
342,11.366666666666667,-0.6540432404379213,-0.1692959404242456
343,11.4,-0.8156706426077556,-0.8614691111189492
344,11.433333333333334,-0.9690490045378216,0.14916633972157695
345,11.466666666666667,-1.0957738219757054,-0.5155673781880593
346,11.5,-1.1731400704900472,-0.06759168502903144
347,11.533333333333333,-1.1778633246609962,-1.2620156602162451
348,11.566666666666666,-1.0908193327886702,-0.010709408977463482
349,11.6,-0.9018900945500175,-1.232498469279566
350,11.633333333333333,-0.6138570381827799,-1.3879570438939979
351,11.666666666666666,-0.24436652921053725,1.3945564858004282
352,11.7,0.17469171767604358,-0.6373219644094548
353,11.733333333333333,0.6005692779720787,-0.9825417047223712
354,11.766666666666667,0.985431406548446,-0.29535426531086706
355,11.8,1.2836256315467565,1.3419461918240285
356,11.833333333333334,1.4591670287086194,0.18957438902841214
357,11.866666666666667,1.4919935502029906,0.7991916931670041
358,11.9,1.3816741967557467,0.8026936009365921
359,11.933333333333334,1.1476910997531733,1.3592914636013063
360,11.966666666666667,0.8260891126237919,0.136212874581303
361,12.0,0.4630520875906653,-0.541017321846027
362,12.033333333333333,0.10664961143592225,-0.7439364048260578
363,12.066666666666666,-0.20157069821794446,-0.22017625360321513
364,12.1,-0.4334136488859517,-0.8044272531550439
365,12.133333333333333,-0.5778982690235133,-0.14194448357099093
366,12.166666666666666,-0.6414107894960359,-1.1574809555084797
367,12.2,-0.644214353892857,0.19283142934112693
368,12.233333333333333,-0.6141631994701775,-0.420817261180404
369,12.266666666666667,-0.5790638172550548,-0.38963266498063337
370,12.3,-0.5594085948967304,0.6370681676181968
371,12.333333333333334,-0.563117698680317,-0.5510772812689823
372,12.366666666666667,-0.5834805123632258,-0.2075035334375588
373,12.4,-0.6007847419889456,-0.33809663275915447
374,12.433333333333334,-0.5873128693874943,-0.1453506685360955
375,12.466666666666667,-0.5146456640667834,0.45477474746892904
376,12.5,-0.3616917904759243,-0.47852125265594886
377,12.533333333333333,-0.12166156885566441,-0.7001910131830874
378,12.566666666666666,0.19363484508681844,0.49572322139091884
379,12.6,0.5532759649937955,-0.38574947442659946
380,12.633333333333333,0.9108489246911484,3.1520268716416653
381,12.666666666666666,1.2116823999373003,-0.7155133243133921
382,12.7,1.4024078628274481,0.5695433245190954
383,12.733333333333333,1.4410552736359588,0.3054811615683788
384,12.766666666666667,1.3057206292638228,3.53525895716738
385,12.8,1.0000372235840977,0.5136770482010403
386,12.833333333333334,0.5542289094808437,1.3403378916415647
387,12.866666666666667,0.02135741387813937,-0.5443544570620208
388,12.9,-0.5306602427860349,0.5867843857032824
389,12.933333333333334,-1.029821078932231,-0.8369590342815886
390,12.966666666666667,-1.411588584226111,0.10592104549548186
391,13.0,-1.629087693083735,-1.1847780479497834
392,13.033333333333333,-1.6600971039078833,0.14347475358096545
393,13.066666666666666,-1.5096430479904335,-1.0661985555236475
394,13.1,-1.207862928748729,-0.2519105629558494
395,13.133333333333333,-0.8037138217146199,-0.22935816943419146
396,13.166666666666666,-0.3558724664728884,1.5383951998392669
397,13.2,0.07734308950426384,0.15164526596276076
398,13.233333333333333,0.44710475901221264,1.0046771677007973
399,13.266666666666667,0.7206419018395855,0.4550615097386914
400,13.3,0.8842571076767222,0.8978394151452873
401,13.333333333333334,0.9425905858052805,0.08994095942739726
402,13.366666666666667,0.9146963571253708,0.6707810466152953
403,13.4,0.8280709991357321,-0.17155367582282835
404,13.433333333333334,0.7120629291216617,0.8686488866826855
405,13.466666666666667,0.5920526846741963,-0.5696544677814572
406,13.5,0.485470359312244,0.6854481060745603
407,13.533333333333333,0.40020111197320174,0.3246749800488353
408,13.566666666666666,0.3353508659155678,-1.1940475849739567
409,13.6,0.28383106081114606,1.7149516110717067
410,13.633333333333333,0.23587862861466274,-0.538686666624714
411,13.666666666666666,0.18251922442915458,0.3062114420457138
412,13.7,0.1181193411522535,-1.3644578662244369
413,13.733333333333333,0.04150630295741889,1.156041635110833
414,13.766666666666667,-0.04443576885144704,-1.1575332796808875
415,13.8,-0.1343743230440566,0.15905658051132437
416,13.833333333333334,-0.22272016082415283,-1.9706893713925362
417,13.866666666666667,-0.30565605916575067,-1.077418839148959
418,13.9,-0.3823399073283276,0.3113764769684775
419,13.933333333333334,-0.4548960106908403,-0.6674703201624529
420,13.966666666666667,-0.5271909195811839,-1.3826599623281057
421,14.0,-0.6027562787745108,1.635371892824625
422,14.033333333333333,-0.6824637430861571,-1.3249471715410444
423,14.066666666666666,-0.7626199163484613,-0.3973972484524968
424,14.1,-0.8340337294664691,-1.5380195723051684
425,14.133333333333333,-0.8823682626055527,-0.7176853303473045
426,14.166666666666666,-0.8898087799893045,-1.2703931035364315
427,14.2,-0.8378335449888279,-0.10493250012743749
428,14.233333333333333,-0.7106965394285454,-0.3957697013171838
429,14.266666666666667,-0.49911642889581553,0.16193367322435695
430,14.3,-0.20359814751218547,0.19601805644395073
431,14.333333333333334,0.16321145847874502,0.6588054308240738
432,14.366666666666667,0.5756989404571985,-0.12046711201354816
433,14.4,0.9964358093700547,0.7604498734169439
434,14.433333333333334,1.379521808162878,0.44304052667641697
435,14.466666666666667,1.6759949869703146,1.1038557707903658
436,14.5,1.840771752537773,1.0237560636533327
437,14.533333333333333,1.8401742318568113,-0.23678616677038566
438,14.566666666666666,1.6587981642911958,2.039468664256606
439,14.6,1.30436055637471,0.7568636625810923
440,14.633333333333333,0.8093083758789799,1.3500596048619915
441,14.666666666666666,0.22839666978451395,0.6880171745108083
442,14.7,-0.36787404232241316,2.2725206187574054
443,14.733333333333333,-0.9032416969649524,-1.3343999733260354
444,14.766666666666667,-1.3075636305826315,-1.3707047056124815
445,14.8,-1.5284974629656063,-1.4507324167659732
446,14.833333333333334,-1.540731043579207,0.25909361965647
447,14.866666666666667,-1.350863817302367,-1.0239792906020169
448,14.9,-0.9968377168878744,-0.47810583509772675
449,14.933333333333334,-0.5418634358095762,-0.672824242598343
450,14.966666666666667,-0.06385439855472956,1.2326685237726378
451,15.0,0.357746975722415,0.03157017903449101
452,15.033333333333333,0.6553580303473735,1.0082684583329522
453,15.066666666666666,0.7844283922880153,0.20894248504299154
454,15.1,0.7304048921699513,1.7148618092058305
455,15.133333333333333,0.5103206631749215,0.23024861833316393
456,15.166666666666666,0.1688747767309111,-0.7871995578959938
457,15.2,-0.2300966651370541,-0.5593548376152144
458,15.233333333333333,-0.6150365354297647,0.5579914688210477
459,15.266666666666667,-0.9188071901832893,-1.3108654974917167
460,15.3,-1.0893982451590685,-1.3245018950496172
461,15.333333333333334,-1.0974585456976547,-1.1998964472428828
462,15.366666666666667,-0.9396215700899879,1.110608658887262
463,15.4,-0.6374454810420489,-0.10358242469042359
464,15.433333333333334,-0.23258942509726077,1.4139879202323598
465,15.466666666666667,0.2205817262878223,-0.9506070468925136
466,15.5,0.6635242169174815,-1.3258435390088026
467,15.533333333333333,1.0417830773541987,1.551353916170876
468,15.566666666666666,1.3118566226177613,1.3549895843806996
469,15.6,1.445866692255253,0.6409666533815228
470,15.633333333333333,1.4336559101857789,1.2221746296484726
471,15.666666666666666,1.2823681402556983,-0.15499380574202304
472,15.7,1.0139552835738803,-0.4309311278213738
473,15.733333333333333,0.6613011322928973,-0.648198920969843
474,15.766666666666667,0.2637035635761735,0.9691099985202327
475,15.8,-0.1376719370285924,0.09194883001780672
476,15.833333333333334,-0.5039710069537517,-0.11326904803304619
477,15.866666666666667,-0.8022550240532325,0.12332298889489939
478,15.9,-1.0084134206846103,-0.5551911554978349
479,15.933333333333334,-1.1092487690235848,-0.4061219265411541
480,15.966666666666667,-1.103532518350535,-1.2700230020155965
481,16.0,-1.0017883485638843,-1.323447998939782
482,16.033333333333335,-0.824614733519311,-1.692416648707274
483,16.066666666666666,-0.5995452869381634,-0.6115163176237726
484,16.1,-0.35674625835896184,-0.5389332175942823
485,16.133333333333333,-0.12418483725922738,-0.5248951249296406
486,16.166666666666668,0.07684707290473097,-0.38185821978162904
487,16.2,0.23490567837042103,0.16403175370150339
488,16.233333333333334,0.34949195009210293,0.28572850970243435
489,16.266666666666666,0.429697579964685,0.6225897267343911
490,16.3,0.4905735452436324,-0.3354109706636207
491,16.333333333333332,0.5479709509777686,-0.7448263830465874
492,16.366666666666667,0.6130560397152907,-0.9482808624342518
493,16.4,0.6878824915081909,-0.7750100394995253
494,16.433333333333334,0.7632298084760913,0.26976096875618283
495,16.466666666666665,0.8194091174359756,-0.7557372564187068
496,16.5,0.8300263850273237,1.0248178729261654
497,16.533333333333335,0.7679670527406814,0.1831787551057636
498,16.566666666666666,0.6123115479141514,0.6781010861052376
499,16.6,0.3546405298081001,-0.33401554881004464
500,16.633333333333333,0.0032921977825635905,0.7066212433922215
501,16.666666666666668,-0.41544591385017215,-0.5389266504378303
502,16.7,-0.8595974241425219,-0.5276556722386455
503,16.733333333333334,-1.2768978462203764,-1.1424178817429003
504,16.766666666666666,-1.6124058148859084,-1.0193537304032108
505,16.8,-1.816984118435433,-0.9218206206438984
